,content,score,Label,CaseFolding,Cleaning,Tokenizing,Stopword Removal,Stemming,dataset_join
462,"update akhir"" ini sgt mengganggu. apalgi iklanny tmbh bnyk, lirik g bsa d muat d semua lgu, apalgi lgu yg dr luar mw ngehapalin jd susah, but i'm enjoyed the song but... ad beberapa bug yg agak mengganggu kyk bsa tgnti sndri lh nnt tepause sndri, dll, bug-bug ini sgt mengganggu jd.. tlg cpt diperbaiki bug-bug ini. dan jg skrng d batasi pemutaranny jd 6x sehari jd g seru tw.",3,Negatif,"update akhir"" ini sgt mengganggu. apalgi iklanny tmbh bnyk, lirik g bsa d muat d semua lgu, apalgi lgu yg dr luar mw ngehapalin jd susah, but i'm enjoyed the song but... ad beberapa bug yg agak mengganggu kyk bsa tgnti sndri lh nnt tepause sndri, dll, bug-bug ini sgt mengganggu jd.. tlg cpt diperbaiki bug-bug ini. dan jg skrng d batasi pemutaranny jd 6x sehari jd g seru tw.",update akhir  ini sgt mengganggu  apalgi iklanny tmbh bnyk  lirik g bsa d muat d semua lgu  apalgi lgu yg dr luar mw ngehapalin jd susah  but i m enjoyed the song but ad beberapa bug yg agak mengganggu kyk bsa tgnti sndri lh nnt tepause sndri  dll  bug bug ini sgt mengganggu jd tlg cpt diperbaiki bug bug ini  dan jg skrng d batasi pemutaranny jd  x sehari jd g seru tw,"['update', 'akhir', 'ini', 'sgt', 'mengganggu', 'apalgi', 'iklanny', 'tmbh', 'bnyk', 'lirik', 'g', 'bsa', 'd', 'muat', 'd', 'semua', 'lgu', 'apalgi', 'lgu', 'yg', 'dr', 'luar', 'mw', 'ngehapalin', 'jd', 'susah', 'but', 'i', 'm', 'enjoyed', 'the', 'song', 'but', 'ad', 'beberapa', 'bug', 'yg', 'agak', 'mengganggu', 'kyk', 'bsa', 'tgnti', 'sndri', 'lh', 'nnt', 'tepause', 'sndri', 'dll', 'bug', 'bug', 'ini', 'sgt', 'mengganggu', 'jd', 'tlg', 'cpt', 'diperbaiki', 'bug', 'bug', 'ini', 'dan', 'jg', 'skrng', 'd', 'batasi', 'pemutaranny', 'jd', 'x', 'sehari', 'jd', 'g', 'seru', 'tw']","['update', 'sgt', 'mengganggu', 'apalgi', 'iklanny', 'tmbh', 'bnyk', 'lirik', 'g', 'bsa', 'd', 'muat', 'd', 'lgu', 'apalgi', 'lgu', 'yg', 'dr', 'mw', 'ngehapalin', 'jd', 'susah', 'but', 'i', 'm', 'enjoyed', 'the', 'song', 'but', 'ad', 'bug', 'yg', 'mengganggu', 'kyk', 'bsa', 'tgnti', 'sndri', 'lh', 'nnt', 'tepause', 'sndri', 'dll', 'bug', 'bug', 'sgt', 'mengganggu', 'jd', 'tlg', 'cpt', 'diperbaiki', 'bug', 'bug', 'jg', 'skrng', 'd', 'batasi', 'pemutaranny', 'jd', 'x', 'sehari', 'jd', 'g', 'seru', 'tw']","['update', 'sgt', 'ganggu', 'apalgi', 'iklanny', 'tmbh', 'bnyk', 'lirik', 'g', 'bsa', 'd', 'muat', 'd', 'lgu', 'apalgi', 'lgu', 'yg', 'dr', 'mw', 'ngehapalin', 'jd', 'susah', 'but', 'i', 'm', 'enjoyed', 'the', 'song', 'but', 'ad', 'bug', 'yg', 'ganggu', 'kyk', 'bsa', 'tgnti', 'sndri', 'lh', 'nnt', 'tepause', 'sndri', 'dll', 'bug', 'bug', 'sgt', 'ganggu', 'jd', 'tlg', 'cpt', 'baik', 'bug', 'bug', 'jg', 'skrng', 'd', 'batas', 'pemutaranny', 'jd', 'x', 'hari', 'jd', 'g', 'seru', 'tw']",update sgt ganggu apalgi iklanny tmbh bnyk lirik g bsa d muat d lgu apalgi lgu yg dr mw ngehapalin jd susah but i m enjoyed the song but ad bug yg ganggu kyk bsa tgnti sndri lh nnt tepause sndri dll bug bug sgt ganggu jd tlg cpt baik bug bug jg skrng d batas pemutaranny jd x hari jd g seru tw
463,Aplikasi yg bagus bgt tapi tolong lengkapi lagi dong album penyanyinya terutama band band era 90an sampai 2000an awal karena albumnya banyak yg gak lengkap dan mohon koreksi lirik yg salah dan ketuker dg lagu lain,4,Positif,aplikasi yg bagus bgt tapi tolong lengkapi lagi dong album penyanyinya terutama band band era 90an sampai 2000an awal karena albumnya banyak yg gak lengkap dan mohon koreksi lirik yg salah dan ketuker dg lagu lain,aplikasi yg bagus bgt tapi tolong lengkapi lagi dong album penyanyinya terutama band band era  an sampai  an awal karena albumnya banyak yg gak lengkap dan mohon koreksi lirik yg salah dan ketuker dg lagu lain,"['aplikasi', 'yg', 'bagus', 'bgt', 'tapi', 'tolong', 'lengkapi', 'lagi', 'dong', 'album', 'penyanyinya', 'terutama', 'band', 'band', 'era', 'an', 'sampai', 'an', 'awal', 'karena', 'albumnya', 'banyak', 'yg', 'gak', 'lengkap', 'dan', 'mohon', 'koreksi', 'lirik', 'yg', 'salah', 'dan', 'ketuker', 'dg', 'lagu', 'lain']","['aplikasi', 'yg', 'bagus', 'bgt', 'tolong', 'lengkapi', 'album', 'penyanyinya', 'band', 'band', 'era', 'an', 'an', 'albumnya', 'yg', 'gak', 'lengkap', 'mohon', 'koreksi', 'lirik', 'yg', 'salah', 'ketuker', 'dg', 'lagu']","['aplikasi', 'yg', 'bagus', 'bgt', 'tolong', 'lengkap', 'album', 'nyanyi', 'band', 'band', 'era', 'an', 'an', 'album', 'yg', 'gak', 'lengkap', 'mohon', 'koreksi', 'lirik', 'yg', 'salah', 'ketuker', 'dg', 'lagu']",aplikasi yg bagus bgt tolong lengkap album nyanyi band band era an an album yg gak lengkap mohon koreksi lirik yg salah ketuker dg lagu
464,"Bagus banget, bisa diputar di latar belakang, cuman ya itu...apa suka ngelag gitu saat mau ganti lagu tuh....loading..gak langsung ganti lagunya...",5,Positif,"bagus banget, bisa diputar di latar belakang, cuman ya itu...apa suka ngelag gitu saat mau ganti lagu tuh....loading..gak langsung ganti lagunya...",bagus banget  bisa diputar di latar belakang  cuman ya itu apa suka ngelag gitu saat mau ganti lagu tuh loading  gak langsung ganti lagunya,"['bagus', 'banget', 'bisa', 'diputar', 'di', 'latar', 'belakang', 'cuman', 'ya', 'itu', 'apa', 'suka', 'ngelag', 'gitu', 'saat', 'mau', 'ganti', 'lagu', 'tuh', 'loading', 'gak', 'langsung', 'ganti', 'lagunya']","['bagus', 'banget', 'diputar', 'latar', 'cuman', 'ya', 'suka', 'ngelag', 'gitu', 'ganti', 'lagu', 'tuh', 'loading', 'gak', 'langsung', 'ganti', 'lagunya']","['bagus', 'banget', 'putar', 'latar', 'cuman', 'ya', 'suka', 'ngelag', 'gitu', 'ganti', 'lagu', 'tuh', 'loading', 'gak', 'langsung', 'ganti', 'lagu']",bagus banget putar latar cuman ya suka ngelag gitu ganti lagu tuh loading gak langsung ganti lagu
465,"halah tayi banyak iklan , setiap ganti lagu udh pasti iklan. bg tapi kan lu blm premium!! iya gw tau blm premium njg tpi iklannya jgn setiap ganti lagu lah , minimal 3-4 lagu baru iklan ,ajg² bosen gw lama² dengerin iklan trus",1,Negatif,"halah tayi banyak iklan , setiap ganti lagu udh pasti iklan. bg tapi kan lu blm premium!! iya gw tau blm premium njg tpi iklannya jgn setiap ganti lagu lah , minimal 3-4 lagu baru iklan ,ajg² bosen gw lama² dengerin iklan trus",halah tayi banyak iklan setiap ganti lagu udh pasti iklan  bg tapi kan lu blm premium iya gw tau blm premium njg tpi iklannya jgn setiap ganti lagu lah minimal lagu baru iklan  ajg bosen gw lama dengerin iklan trus,"['halah', 'tayi', 'banyak', 'iklan', 'setiap', 'ganti', 'lagu', 'udh', 'pasti', 'iklan', 'bg', 'tapi', 'kan', 'lu', 'blm', 'premium', 'iya', 'gw', 'tau', 'blm', 'premium', 'njg', 'tpi', 'iklannya', 'jgn', 'setiap', 'ganti', 'lagu', 'lah', 'minimal', 'lagu', 'baru', 'iklan', 'ajg', 'bosen', 'gw', 'lama', 'dengerin', 'iklan', 'trus']","['halah', 'tayi', 'iklan', 'ganti', 'lagu', 'udh', 'iklan', 'bg', 'lu', 'blm', 'premium', 'iya', 'gw', 'tau', 'blm', 'premium', 'njg', 'tpi', 'iklannya', 'jgn', 'ganti', 'lagu', 'minimal', 'lagu', 'iklan', 'ajg', 'bosen', 'gw', 'dengerin', 'iklan', 'trus']","['halah', 'tayi', 'iklan', 'ganti', 'lagu', 'udh', 'iklan', 'bg', 'lu', 'blm', 'premium', 'iya', 'gw', 'tau', 'blm', 'premium', 'njg', 'tpi', 'iklan', 'jgn', 'ganti', 'lagu', 'minimal', 'lagu', 'iklan', 'ajg', 'bosen', 'gw', 'dengerin', 'iklan', 'trus']",halah tayi iklan ganti lagu udh iklan bg lu blm premium iya gw tau blm premium njg tpi iklan jgn ganti lagu minimal lagu iklan ajg bosen gw dengerin iklan trus
466,"Aplikasi bagus, tapi kenapa sekarang banyak lirik yg ga bisa di muat, padahal di bawah lagunya jelas tertera ""LYRICS"" tapi banyak lagu lagu yg dulunya biasa saya play ada liriknya sekarang malah ga ada, ""tidak dapat membuat lirik untuk lagu ini"" Ataukah cuman di HP saya, saya mohon kepada developer supaya bisa di cari tau kesalahanya dan saya bisa menikmati musik sesungguhnya",4,Positif,"aplikasi bagus, tapi kenapa sekarang banyak lirik yg ga bisa di muat, padahal di bawah lagunya jelas tertera ""lyrics"" tapi banyak lagu lagu yg dulunya biasa saya play ada liriknya sekarang malah ga ada, ""tidak dapat membuat lirik untuk lagu ini"" ataukah cuman di hp saya, saya mohon kepada developer supaya bisa di cari tau kesalahanya dan saya bisa menikmati musik sesungguhnya",aplikasi bagus  tapi kenapa sekarang banyak lirik yg ga bisa di muat  padahal di bawah lagunya jelas tertera  lyrics  tapi banyak lagu lagu yg dulunya biasa saya play ada liriknya sekarang malah ga ada tidak dapat membuat lirik untuk lagu ini  ataukah cuman di hp saya  saya mohon kepada developer supaya bisa di cari tau kesalahanya dan saya bisa menikmati musik sesungguhnya,"['aplikasi', 'bagus', 'tapi', 'kenapa', 'sekarang', 'banyak', 'lirik', 'yg', 'ga', 'bisa', 'di', 'muat', 'padahal', 'di', 'bawah', 'lagunya', 'jelas', 'tertera', 'lyrics', 'tapi', 'banyak', 'lagu', 'lagu', 'yg', 'dulunya', 'biasa', 'saya', 'play', 'ada', 'liriknya', 'sekarang', 'malah', 'ga', 'ada', 'tidak', 'dapat', 'membuat', 'lirik', 'untuk', 'lagu', 'ini', 'ataukah', 'cuman', 'di', 'hp', 'saya', 'saya', 'mohon', 'kepada', 'developer', 'supaya', 'bisa', 'di', 'cari', 'tau', 'kesalahanya', 'dan', 'saya', 'bisa', 'menikmati', 'musik', 'sesungguhnya']","['aplikasi', 'bagus', 'lirik', 'yg', 'ga', 'muat', 'lagunya', 'tertera', 'lyrics', 'lagu', 'lagu', 'yg', 'dulunya', 'play', 'liriknya', 'ga', 'lirik', 'lagu', 'cuman', 'hp', 'mohon', 'developer', 'cari', 'tau', 'kesalahanya', 'menikmati', 'musik', 'sesungguhnya']","['aplikasi', 'bagus', 'lirik', 'yg', 'ga', 'muat', 'lagu', 'tera', 'lyrics', 'lagu', 'lagu', 'yg', 'dulunya', 'play', 'lirik', 'ga', 'lirik', 'lagu', 'cuman', 'hp', 'mohon', 'developer', 'cari', 'tau', 'kesalahanya', 'nikmat', 'musik', 'sungguh']",aplikasi bagus lirik yg ga muat lagu tera lyrics lagu lagu yg dulunya play lirik ga lirik lagu cuman hp mohon developer cari tau kesalahanya nikmat musik sungguh
467,"Kok iklan nya ganti ga kaya dulu, sekarang iklan nya ngebosenin:(, gaseru banget kalau jadi temen belajar, terus tentang luar, aku sih lebih mending iklan tarek tarek drpd iklan yang baru, padahal gapernah pakai vpn atau pengubah wilayah. Tolong dong gimana ini:(((",1,Negatif,"kok iklan nya ganti ga kaya dulu, sekarang iklan nya ngebosenin:(, gaseru banget kalau jadi temen belajar, terus tentang luar, aku sih lebih mending iklan tarek tarek drpd iklan yang baru, padahal gapernah pakai vpn atau pengubah wilayah. tolong dong gimana ini:(((",kok iklan nya ganti ga kaya dulu  sekarang iklan nya ngebosenin gaseru banget kalau jadi temen belajar  terus tentang luar  aku sih lebih mending iklan tarek tarek drpd iklan yang baru  padahal gapernah pakai vpn atau pengubah wilayah  tolong dong gimana ini,"['kok', 'iklan', 'nya', 'ganti', 'ga', 'kaya', 'dulu', 'sekarang', 'iklan', 'nya', 'ngebosenin', 'gaseru', 'banget', 'kalau', 'jadi', 'temen', 'belajar', 'terus', 'tentang', 'luar', 'aku', 'sih', 'lebih', 'mending', 'iklan', 'tarek', 'tarek', 'drpd', 'iklan', 'yang', 'baru', 'padahal', 'gapernah', 'pakai', 'vpn', 'atau', 'pengubah', 'wilayah', 'tolong', 'dong', 'gimana', 'ini']","['iklan', 'nya', 'ganti', 'ga', 'kaya', 'iklan', 'nya', 'ngebosenin', 'gaseru', 'banget', 'temen', 'belajar', 'sih', 'mending', 'iklan', 'tarek', 'tarek', 'drpd', 'iklan', 'gapernah', 'pakai', 'vpn', 'pengubah', 'wilayah', 'tolong', 'gimana']","['iklan', 'nya', 'ganti', 'ga', 'kaya', 'iklan', 'nya', 'ngebosenin', 'gaseru', 'banget', 'temen', 'ajar', 'sih', 'mending', 'iklan', 'tarek', 'tarek', 'drpd', 'iklan', 'gapernah', 'pakai', 'vpn', 'ubah', 'wilayah', 'tolong', 'gimana']",iklan nya ganti ga kaya iklan nya ngebosenin gaseru banget temen ajar sih mending iklan tarek tarek drpd iklan gapernah pakai vpn ubah wilayah tolong gimana
468,"kok sekarang kalo buka Spotify sering banyak bug ya kaya ""tidak ada koneksi internet"" padahal internet nya lancar² aja bisa buka tik to k , yt tp kalo buka Spotify loading tolong di benerin lagi!",2,Negatif,"kok sekarang kalo buka spotify sering banyak bug ya kaya ""tidak ada koneksi internet"" padahal internet nya lancar² aja bisa buka tik to k , yt tp kalo buka spotify loading tolong di benerin lagi!",kok sekarang kalo buka spotify sering banyak bug ya kaya  tidak ada koneksi internet  padahal internet nya lancar aja bisa buka tik to k yt tp kalo buka spotify loading tolong di benerin lagi,"['kok', 'sekarang', 'kalo', 'buka', 'spotify', 'sering', 'banyak', 'bug', 'ya', 'kaya', 'tidak', 'ada', 'koneksi', 'internet', 'padahal', 'internet', 'nya', 'lancar', 'aja', 'bisa', 'buka', 'tik', 'to', 'k', 'yt', 'tp', 'kalo', 'buka', 'spotify', 'loading', 'tolong', 'di', 'benerin', 'lagi']","['kalo', 'buka', 'spotify', 'bug', 'ya', 'kaya', 'koneksi', 'internet', 'internet', 'nya', 'lancar', 'aja', 'buka', 'tik', 'to', 'k', 'yt', 'tp', 'kalo', 'buka', 'spotify', 'loading', 'tolong', 'benerin']","['kalo', 'buka', 'spotify', 'bug', 'ya', 'kaya', 'koneksi', 'internet', 'internet', 'nya', 'lancar', 'aja', 'buka', 'tik', 'to', 'k', 'yt', 'tp', 'kalo', 'buka', 'spotify', 'loading', 'tolong', 'benerin']",kalo buka spotify bug ya kaya koneksi internet internet nya lancar aja buka tik to k yt tp kalo buka spotify loading tolong benerin
469,Bnyk bgt sya download musik kdang awalnya msuk lama² file musik ini tidak terdaftar pdhl musiknya ada difile download dan file musiknya pas dicari diaplikasinya musik yg dicari malah musik lain yg muncul pdhl sinyalnya bagus tolong sdikit diperbaiki lgi terimakasih,1,Negatif,bnyk bgt sya download musik kdang awalnya msuk lama² file musik ini tidak terdaftar pdhl musiknya ada difile download dan file musiknya pas dicari diaplikasinya musik yg dicari malah musik lain yg muncul pdhl sinyalnya bagus tolong sdikit diperbaiki lgi terimakasih,bnyk bgt sya download musik kdang awalnya msuk lama file musik ini tidak terdaftar pdhl musiknya ada difile download dan file musiknya pas dicari diaplikasinya musik yg dicari malah musik lain yg muncul pdhl sinyalnya bagus tolong sdikit diperbaiki lgi terimakasih,"['bnyk', 'bgt', 'sya', 'download', 'musik', 'kdang', 'awalnya', 'msuk', 'lama', 'file', 'musik', 'ini', 'tidak', 'terdaftar', 'pdhl', 'musiknya', 'ada', 'difile', 'download', 'dan', 'file', 'musiknya', 'pas', 'dicari', 'diaplikasinya', 'musik', 'yg', 'dicari', 'malah', 'musik', 'lain', 'yg', 'muncul', 'pdhl', 'sinyalnya', 'bagus', 'tolong', 'sdikit', 'diperbaiki', 'lgi', 'terimakasih']","['bnyk', 'bgt', 'sya', 'download', 'musik', 'kdang', 'msuk', 'file', 'musik', 'terdaftar', 'pdhl', 'musiknya', 'difile', 'download', 'file', 'musiknya', 'pas', 'dicari', 'diaplikasinya', 'musik', 'yg', 'dicari', 'musik', 'yg', 'muncul', 'pdhl', 'sinyalnya', 'bagus', 'tolong', 'sdikit', 'diperbaiki', 'lgi', 'terimakasih']","['bnyk', 'bgt', 'sya', 'download', 'musik', 'kdang', 'msuk', 'file', 'musik', 'daftar', 'pdhl', 'musik', 'difile', 'download', 'file', 'musik', 'pas', 'cari', 'aplikasi', 'musik', 'yg', 'cari', 'musik', 'yg', 'muncul', 'pdhl', 'sinyal', 'bagus', 'tolong', 'sdikit', 'baik', 'lgi', 'terimakasih']",bnyk bgt sya download musik kdang msuk file musik daftar pdhl musik difile download file musik pas cari aplikasi musik yg cari musik yg muncul pdhl sinyal bagus tolong sdikit baik lgi terimakasih
470,"5 star soal nya Aplikasi nya bagus.. tidak ada error atau lag sama sekali, worth it untuk di download jika mau mendengarkan musik. Kelebihan : Bisa mendengarkan musik diluar aplikasi tanpa berbayar Bagi yang ingin mendengarkan musik sambil main game silakan download aplikasi Spotify.. Soal nya ini worth it kalo buat mendengarkan musik sambil main game, Keep it up Spotify 👍",5,Positif,"5 star soal nya aplikasi nya bagus.. tidak ada error atau lag sama sekali, worth it untuk di download jika mau mendengarkan musik. kelebihan : bisa mendengarkan musik diluar aplikasi tanpa berbayar bagi yang ingin mendengarkan musik sambil main game silakan download aplikasi spotify.. soal nya ini worth it kalo buat mendengarkan musik sambil main game, keep it up spotify 👍",star soal nya aplikasi nya bagus tidak ada error atau lag sama sekali  worth it untuk di download jika mau mendengarkan musik  kelebihan bisa mendengarkan musik diluar aplikasi tanpa berbayar bagi yang ingin mendengarkan musik sambil main game silakan download aplikasi spotify soal nya ini worth it kalo buat mendengarkan musik sambil main game  keep it up spotify ,"['star', 'soal', 'nya', 'aplikasi', 'nya', 'bagus', 'tidak', 'ada', 'error', 'atau', 'lag', 'sama', 'sekali', 'worth', 'it', 'untuk', 'di', 'download', 'jika', 'mau', 'mendengarkan', 'musik', 'kelebihan', 'bisa', 'mendengarkan', 'musik', 'diluar', 'aplikasi', 'tanpa', 'berbayar', 'bagi', 'yang', 'ingin', 'mendengarkan', 'musik', 'sambil', 'main', 'game', 'silakan', 'download', 'aplikasi', 'spotify', 'soal', 'nya', 'ini', 'worth', 'it', 'kalo', 'buat', 'mendengarkan', 'musik', 'sambil', 'main', 'game', 'keep', 'it', 'up', 'spotify']","['star', 'nya', 'aplikasi', 'nya', 'bagus', 'error', 'lag', 'worth', 'it', 'download', 'mendengarkan', 'musik', 'kelebihan', 'mendengarkan', 'musik', 'diluar', 'aplikasi', 'berbayar', 'mendengarkan', 'musik', 'main', 'game', 'silakan', 'download', 'aplikasi', 'spotify', 'nya', 'worth', 'it', 'kalo', 'mendengarkan', 'musik', 'main', 'game', 'keep', 'it', 'up', 'spotify']","['star', 'nya', 'aplikasi', 'nya', 'bagus', 'error', 'lag', 'worth', 'it', 'download', 'dengar', 'musik', 'lebih', 'dengar', 'musik', 'luar', 'aplikasi', 'bayar', 'dengar', 'musik', 'main', 'game', 'sila', 'download', 'aplikasi', 'spotify', 'nya', 'worth', 'it', 'kalo', 'dengar', 'musik', 'main', 'game', 'keep', 'it', 'up', 'spotify']",star nya aplikasi nya bagus error lag worth it download dengar musik lebih dengar musik luar aplikasi bayar dengar musik main game sila download aplikasi spotify nya worth it kalo dengar musik main game keep it up spotify
471,"Spotify bener"" aplikasi yang bagus banget, apalagi buat yang suka denger musik, y walaupun kadang suka iklan karna maklum lah pengguna gratis😅",5,Positif,"spotify bener"" aplikasi yang bagus banget, apalagi buat yang suka denger musik, y walaupun kadang suka iklan karna maklum lah pengguna gratis😅",spotify bener  aplikasi yang bagus banget  apalagi buat yang suka denger musik  y walaupun kadang suka iklan karna maklum lah pengguna gratis,"['spotify', 'bener', 'aplikasi', 'yang', 'bagus', 'banget', 'apalagi', 'buat', 'yang', 'suka', 'denger', 'musik', 'y', 'walaupun', 'kadang', 'suka', 'iklan', 'karna', 'maklum', 'lah', 'pengguna', 'gratis']","['spotify', 'bener', 'aplikasi', 'bagus', 'banget', 'suka', 'denger', 'musik', 'y', 'kadang', 'suka', 'iklan', 'karna', 'maklum', 'pengguna', 'gratis']","['spotify', 'bener', 'aplikasi', 'bagus', 'banget', 'suka', 'denger', 'musik', 'y', 'kadang', 'suka', 'iklan', 'karna', 'maklum', 'guna', 'gratis']",spotify bener aplikasi bagus banget suka denger musik y kadang suka iklan karna maklum guna gratis
472,"Sumpah yah iklan muluk iklan muluk habis habis lagu lain iklan lagi udah selesai lagi lagu lain iklan lagi ,semuak itu kah ,masih ada iklan sampai 3 kali dipikir dikit ehh oke lah ada iklan tapi ini tiap beda lagu iklan lagi gitu gitu muluk muak tau Spotify,iya emang harus premium tapi ngak harus kayak gini lohhh ,kesel banget sama Spotify sekarang,nyesel banget",1,Negatif,"sumpah yah iklan muluk iklan muluk habis habis lagu lain iklan lagi udah selesai lagi lagu lain iklan lagi ,semuak itu kah ,masih ada iklan sampai 3 kali dipikir dikit ehh oke lah ada iklan tapi ini tiap beda lagu iklan lagi gitu gitu muluk muak tau spotify,iya emang harus premium tapi ngak harus kayak gini lohhh ,kesel banget sama spotify sekarang,nyesel banget",sumpah yah iklan muluk iklan muluk habis habis lagu lain iklan lagi udah selesai lagi lagu lain iklan lagi  semuak itu kah  masih ada iklan sampai kali dipikir dikit ehh oke lah ada iklan tapi ini tiap beda lagu iklan lagi gitu gitu muluk muak tau spotify iya emang harus premium tapi ngak harus kayak gini loh  kesel banget sama spotify sekarang nyesel banget,"['sumpah', 'yah', 'iklan', 'muluk', 'iklan', 'muluk', 'habis', 'habis', 'lagu', 'lain', 'iklan', 'lagi', 'udah', 'selesai', 'lagi', 'lagu', 'lain', 'iklan', 'lagi', 'semuak', 'itu', 'kah', 'masih', 'ada', 'iklan', 'sampai', 'kali', 'dipikir', 'dikit', 'ehh', 'oke', 'lah', 'ada', 'iklan', 'tapi', 'ini', 'tiap', 'beda', 'lagu', 'iklan', 'lagi', 'gitu', 'gitu', 'muluk', 'muak', 'tau', 'spotify', 'iya', 'emang', 'harus', 'premium', 'tapi', 'ngak', 'harus', 'kayak', 'gini', 'loh', 'kesel', 'banget', 'sama', 'spotify', 'sekarang', 'nyesel', 'banget']","['sumpah', 'yah', 'iklan', 'muluk', 'iklan', 'muluk', 'habis', 'habis', 'lagu', 'iklan', 'udah', 'selesai', 'lagu', 'iklan', 'semuak', 'kah', 'iklan', 'kali', 'dipikir', 'dikit', 'ehh', 'oke', 'iklan', 'beda', 'lagu', 'iklan', 'gitu', 'gitu', 'muluk', 'muak', 'tau', 'spotify', 'iya', 'emang', 'premium', 'ngak', 'kayak', 'gini', 'loh', 'kesel', 'banget', 'spotify', 'nyesel', 'banget']","['sumpah', 'yah', 'iklan', 'muluk', 'iklan', 'muluk', 'habis', 'habis', 'lagu', 'iklan', 'udah', 'selesai', 'lagu', 'iklan', 'muak', 'kah', 'iklan', 'kali', 'pikir', 'dikit', 'ehh', 'oke', 'iklan', 'beda', 'lagu', 'iklan', 'gitu', 'gitu', 'muluk', 'muak', 'tau', 'spotify', 'iya', 'emang', 'premium', 'ngak', 'kayak', 'gin', 'loh', 'kesel', 'banget', 'spotify', 'nyesel', 'banget']",sumpah yah iklan muluk iklan muluk habis habis lagu iklan udah selesai lagu iklan muak kah iklan kali pikir dikit ehh oke iklan beda lagu iklan gitu gitu muluk muak tau spotify iya emang premium ngak kayak gin loh kesel banget spotify nyesel banget
473,"Ngga enak pokoknya fitur yg sekarang, masa tibatiba ngga bisa dengerin musik yg kita klik . Baru bgt sebelumnya bisa, knapa sekarang ngga bisa . Jadi aneh",1,Negatif,"ngga enak pokoknya fitur yg sekarang, masa tibatiba ngga bisa dengerin musik yg kita klik . baru bgt sebelumnya bisa, knapa sekarang ngga bisa . jadi aneh",ngga enak pokoknya fitur yg sekarang  masa tibatiba ngga bisa dengerin musik yg kita klik baru bgt sebelumnya bisa  knapa sekarang ngga bisa jadi aneh,"['ngga', 'enak', 'pokoknya', 'fitur', 'yg', 'sekarang', 'masa', 'tibatiba', 'ngga', 'bisa', 'dengerin', 'musik', 'yg', 'kita', 'klik', 'baru', 'bgt', 'sebelumnya', 'bisa', 'knapa', 'sekarang', 'ngga', 'bisa', 'jadi', 'aneh']","['ngga', 'enak', 'pokoknya', 'fitur', 'yg', 'tibatiba', 'ngga', 'dengerin', 'musik', 'yg', 'klik', 'bgt', 'knapa', 'ngga', 'aneh']","['ngga', 'enak', 'pokok', 'fitur', 'yg', 'tibatiba', 'ngga', 'dengerin', 'musik', 'yg', 'klik', 'bgt', 'knapa', 'ngga', 'aneh']",ngga enak pokok fitur yg tibatiba ngga dengerin musik yg klik bgt knapa ngga aneh
474,"Ini Spotify kenapa sih? Masa setelahku update malah gak bisa milih lagu bukan gak bisa, bisa tapi dibatasi padahal dulu sebelum update bisa bisa aja tuh padahal aku gak premium, sekarang setelah update malah gini jadi nyesel update aku wak😁",2,Negatif,"ini spotify kenapa sih? masa setelahku update malah gak bisa milih lagu bukan gak bisa, bisa tapi dibatasi padahal dulu sebelum update bisa bisa aja tuh padahal aku gak premium, sekarang setelah update malah gini jadi nyesel update aku wak😁",ini spotify kenapa sih  masa setelahku update malah gak bisa milih lagu bukan gak bisa  bisa tapi dibatasi padahal dulu sebelum update bisa bisa aja tuh padahal aku gak premium  sekarang setelah update malah gini jadi nyesel update aku wak,"['ini', 'spotify', 'kenapa', 'sih', 'masa', 'setelahku', 'update', 'malah', 'gak', 'bisa', 'milih', 'lagu', 'bukan', 'gak', 'bisa', 'bisa', 'tapi', 'dibatasi', 'padahal', 'dulu', 'sebelum', 'update', 'bisa', 'bisa', 'aja', 'tuh', 'padahal', 'aku', 'gak', 'premium', 'sekarang', 'setelah', 'update', 'malah', 'gini', 'jadi', 'nyesel', 'update', 'aku', 'wak']","['spotify', 'sih', 'setelahku', 'update', 'gak', 'milih', 'lagu', 'gak', 'dibatasi', 'update', 'aja', 'tuh', 'gak', 'premium', 'update', 'gini', 'nyesel', 'update', 'wak']","['spotify', 'sih', 'telah', 'update', 'gak', 'milih', 'lagu', 'gak', 'batas', 'update', 'aja', 'tuh', 'gak', 'premium', 'update', 'gin', 'nyesel', 'update', 'wak']",spotify sih telah update gak milih lagu gak batas update aja tuh gak premium update gin nyesel update wak
